id_pelicula,titulo,popularidad,promedio_votos,cantidad_votos,presupuesto,ingresos,codigo_idioma_iso,nombre_compania_produccion,nombre_pais,fecha_estreno,nombre_actor,director,porcentage_ganancias,Action,Adventure,Animation,Comedy,Crime,Desconocido,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
968,Dog Day Afternoon,7.53,7.6,685.0,1800000,46665856,en,Artists Entertainment Complex,United States of America,1975-08-11,Al Pacino,Sidney Lumet,2592.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,Seven Years in Tibet,11.48,7.0,644.0,70000000,131457682,en,TriStar Pictures,United States of America,1997-09-12,Brad Pitt,Jean-Jacques Annaud,187.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,The Manchurian Candidate,7.99,7.7,188.0,80000000,96105910,en,United Artists,United States of America,1962-10-24,Frank Sinatra,John Frankenheimer,120.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
984,Dirty Harry,10.26,7.4,630.0,4000000,35976000,es,Warner Bros.,United States of America,1971-12-21,Clint Eastwood,Don Siegel,899.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,Eraserhead,7.87,7.5,500.0,10000,7000000,en,American Film Institute (AFI),United States of America,1977-03-19,Jack Nance,David Lynch,70000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
988,The China Syndrome,4.62,7.0,99.0,5900000,51718367,en,Columbia Pictures,United States of America,1979-03-16,Jane Fonda,James Bridges,876.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
990,The Hustler,9.33,7.6,243.0,2000000,7600000,en,Twentieth Century Fox Film Corporation,United States of America,1961-09-25,Paul Newman,Robert Rossen,380.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
994,Straw Dogs,6.63,7.2,230.0,2200000,3251794,en,ABC Pictures,United Kingdom,1971-12-29,Dustin Hoffman,Sam Peckinpah,147.81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,Stagecoach,7.97,7.6,216.0,531374,1103757,en,United Artists,United States of America,1939-03-02,Claire Trevor,John Ford,207.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,Double Indemnity,6.49,8.0,425.0,927262,2500000,en,Paramount Pictures,United States of America,1944-04-24,Fred MacMurray,Billy Wilder,269.61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,Mulholland Drive,18.18,7.7,1517.0,15000000,20117339,es,Asymmetrical Productions,France,2001-05-16,Naomi Watts,David Lynch,134.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1024,Heavenly Creatures,9.44,6.9,299.0,5000000,3049135,en,WingNut Films,New Zealand,1994-09-02,Melanie Lynskey,Peter Jackson,60.98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,The French Connection,6.69,7.400000000000001,435.0,1800000,41158757,en,Twentieth Century Fox Film Corporation,United States of America,1971-10-09,Gene Hackman,William Friedkin,2286.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,Whale Rider,11.04,7.1,114.0,8000000,41400000,en,South Pacific Pictures,New Zealand,2003-01-30,Keisha Castle-Hughes,Niki Caro,517.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,Point Break,11.449999999999998,6.900000000000001,861.0,24000000,83531958,en,20th Century Fox,United States of America,1991-07-12,Patrick Swayze,Kathryn Bigelow,348.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,The Thirteenth Floor,9.36,6.8,381.0,16000000,18564088,en,Columbia Pictures,United States of America,1999-04-16,Craig Bierko,Josef Rusnak,116.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1091,The Thing,16.83,7.8,1629.0,15000000,19629760,en,Universal Pictures,United States of America,1982-06-25,Kurt Russell,John Carpenter,130.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1103,Escape from New York,10.12,6.9,720.0,6000000,50244700,en,AVCO Embassy Pictures,United States of America,1981-05-22,Kurt Russell,John Carpenter,837.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1116,The Wind That Shakes the Barley,6.75,7.099999999999999,155.0,6500000,22889018,en,BIM Distribuzione,Ireland,2006-06-23,Cillian Murphy,Ken Loach,352.14000000000004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,The Prestige,16.95,8.0,4510.0,40000000,109676311,en,Warner Bros.,United States of America,2006-10-19,Hugh Jackman,Christopher Nolan,274.19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,Dreamgirls,7.739999999999999,6.599999999999999,292.0,70000000,154937680,en,Paramount Pictures,United States of America,2006-12-25,Jamie Foxx,Bill Condon,221.34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,The Miracle Worker,4.37,7.5,65.0,500000,2500000,en,Playfilm Productions,United States of America,1962-05-22,Anne Bancroft,Arthur Penn,500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,Babel,12.61,6.900000000000001,1083.0,25000000,135330182,ar,Paramount Vantage,France,2006-09-08,Brad Pitt,Alejandro González Iñárritu,541.32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,The Queen,7.900000000000001,6.8,344.0,15000000,123384128,de,BIM Distribuzione,France,2006-09-15,Helen Mirren,Stephen Frears,822.56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,The Talented Mr. Ripley,11.66,7.1,790.0,40000000,128798265,en,Paramount Pictures,United States of America,1999-12-25,Matt Damon,Anthony Minghella,322.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1245,The Remains of the Day,12.22,7.5,213.0,11500000,23237911,en,Columbia Pictures,United Kingdom,1993-11-05,Anthony Hopkins,James Ivory,202.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,Rocky Balboa,11.7,6.5,858.0,24000000,155721132,en,Columbia Pictures,United States of America,2006-12-20,Sylvester Stallone,Sylvester Stallone,648.84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,The Good Shepherd,11.06,6.3,342.0,85000000,59908565,en,Universal Pictures,United States of America,2006-12-11,Matt Damon,Robert De Niro,70.48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,Hannibal Rising,2.16,6.0,666.0,50000000,82169884,en,Ingenious Film Partners,United Kingdom,2007-02-06,Gaspard Ulliel,Peter Webber,164.34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,Ghost Rider,11.9,5.2,1754.0,110000000,228738393,en,Columbia Pictures Corporation,United States of America,2007-02-16,Nicolas Cage,Mark Steven Johnson,207.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1251,Letters from Iwo Jima,11.65,7.2,553.0,19000000,68673228,en,DreamWorks SKG,Japan,2006-12-19,Ken Watanabe,Clint Eastwood,361.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,The Host,9.39,6.7,546.0,11000000,88489643,ko,Cineclick Asia,South Korea,2006-07-27,Song Kang-ho,Bong Joon-ho,804.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1259,Notes on a Scandal,8.59,6.900000000000001,239.0,15000000,49469904,en,Fox Searchlight Pictures,United Kingdom,2006-12-25,Judi Dench,Richard Eyre,329.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,Stranger Than Fiction,10.8,7.1,743.0,30000000,53653224,en,Mandate Pictures,United States of America,2006-09-09,Will Ferrell,Marc Forster,178.84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,Bridge to Terabithia,8.46,7.0,1146.0,60000000,137587063,en,Walden Media,United States of America,2007-02-16,Josh Hutcherson,Gábor Csupó,229.31000000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,Street Kings,13.25,6.3,369.0,20000000,65569869,en,Fox Searchlight Pictures,United States of America,2008-04-10,Keanu Reeves,David Ayer,327.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,Meet the Robinsons,10.53,6.7,787.0,150000000,169332978,en,Walt Disney Pictures,United States of America,2007-03-23,Tom Selleck,Stephen J. Anderson,112.89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,Mr. Bean's Holiday,10.2,6.099999999999999,682.0,25000000,229736344,en,Tiger Aspect Productions,United Kingdom,2007-03-22,Rowan Atkinson,Steve Bendelack,918.9500000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1271,300,18.11,7.0,5092.0,65000000,422610419,en,Virtual Studios,United States of America,2006-12-09,Gerard Butler,Zack Snyder,650.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,Sunshine,12.72,7.0,1210.0,50000000,32017803,en,DNA Films,United Kingdom,2007-04-05,Cillian Murphy,Danny Boyle,64.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1273,TMNT,11.36,6.0,349.0,34000000,95608995,en,The Weinstein Company,United States of America,2007-03-23,Chris Evans,Kevin Munroe,281.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,The Dreamers,6.69,7.199999999999999,680.0,15000000,15121165,en,Peninsula Films,France,2003-09-01,Michael Pitt,Bernardo Bertolucci,100.81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,Bean,12.800000000000002,6.3,602.0,18000000,251212670,en,Tiger Aspect Productions,United Kingdom,1997-07-03,Rowan Atkinson,Mel Smith,1395.63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,American Psycho,13.69,7.300000000000001,2128.0,7000000,34266564,en,Lions Gate Films,Canada,2000-04-13,Christian Bale,Mary Harron,489.52000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1360,Frida,11.28,7.300000000000001,397.0,12000000,56298474,en,Miramax Films,Mexico,2002-08-29,Salma Hayek,Julie Taymor,469.1499999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,Monster's Ball,6.34,6.6,254.0,4000000,44909486,en,Lions Gate Films,United States of America,2001-11-11,Halle Berry,Marc Forster,1122.74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,Rocky,14.77,7.5,1843.0,1000000,117235147,en,United Artists,United States of America,1976-11-21,Sylvester Stallone,John G. Avildsen,11723.51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,Rocky II,11.79,6.9,948.0,7000000,200182160,en,United Artists,United States of America,1979-06-15,Sylvester Stallone,Sylvester Stallone,2859.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,First Blood,14.78,7.2,1523.0,15000000,125212904,en,Orion Pictures,United States of America,1982-10-22,Sylvester Stallone,Ted Kotcheff,834.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,Rambo: First Blood Part II,11.92,6.3,884.0,44000000,300400432,en,TriStar Pictures,United States of America,1985-05-21,Sylvester Stallone,George P. Cosmatos,682.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,Rambo III,11.62,5.7,703.0,63000000,189015611,en,TriStar Pictures,United States of America,1988-05-24,Sylvester Stallone,Peter MacDonald,300.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,Rocky III,11.67,6.6,894.0,17000000,270000000,en,United Artists,United States of America,1982-05-28,Sylvester Stallone,Sylvester Stallone,1588.24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,Blood Diamond,12.48,7.4,2344.0,100000000,170877916,af,Bedford Falls Productions,Germany,2006-12-07,Leonardo DiCaprio,Edward Zwick,170.87999999999997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,Rocky IV,10.26,6.6,984.0,31000000,300473716,en,United Artists,United States of America,1985-11-21,Sylvester Stallone,Sylvester Stallone,969.27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,Rocky V,14.01,5.3,688.0,42000000,119946358,en,United Artists,United States of America,1990-10-18,Sylvester Stallone,John G. Avildsen,285.59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,Shortbus,11.550000000000002,6.3,141.0,2000000,5179037,en,Fortissimo Films,United States of America,2006-05-20,Sook-Yin Lee,John Cameron Mitchell,258.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1379,Lights in the Dusk,2.33,6.6,27.0,1380000,1615018,fi,Sputnik Oy,Finland,2006-02-03,Janne Hyytiäinen,Aki Kaurismäki,117.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,The Fountain,11.58,6.8,852.0,35000000,15304890,en,Regency Enterprises,United States of America,2006-09-06,Hugh Jackman,Darren Aronofsky,43.73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,Out of Sight,7.35,6.5,338.0,48000000,77745568,en,Universal Pictures,United States of America,1998-06-26,George Clooney,Steven Soderbergh,161.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1391,Y Tu Mamá También,13.96,7.3,321.0,5000000,33616692,es,Bésame Mucho Pictures,Mexico,2001-06-08,Gael García Bernal,Alfonso Cuarón,672.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,Born into Brothels,2.96,6.7,61.0,350000,3515061,bn,HBO/Cinemax Documentary,United States of America,2004-12-08,Zana Briski,Zana Briski,1004.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,The Pursuit of Happyness,20.98,7.7,2607.0,55000000,307077295,en,Columbia Pictures Corporation,United States of America,2006-12-14,Will Smith,Gabriele Muccino,558.32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,City Slickers,7.330000000000001,6.2,232.0,27000000,179033791,en,Columbia Pictures,United States of America,1991-06-07,Billy Crystal,Ron Underwood,663.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,Cutthroat Island,7.28,5.7,137.0,98000000,10017322,en,Le Studio Canal+,France,1995-12-22,Geena Davis,Renny Harlin,10.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,The Rapture,8.32,6.4,15.0,1227401,1277401,en,Fine Line Features,United States of America,1991-10-04,Mimi Rogers,Michael Tolkin,104.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1415,Party Monster,3.01,5.9,60.0,5000000,742898,en,ContentFilm,Netherlands,2003-09-05,Seth Green,Fenton Bailey,14.86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,Pan's Labyrinth,26.82,7.599999999999999,3122.0,19000000,83258226,es,Estudios Picasso,Spain,2006-05-27,Ivana Baquero,Guillermo del Toro,438.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1422,The Departed,18.52,7.9,4455.0,90000000,289847354,en,Vertigo Entertainment,Hong Kong,2006-10-05,Leonardo DiCaprio,Martin Scorsese,322.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,Perfume: The Story of a Murderer,10.3,7.1,1198.0,50000000,132180323,en,Davis-Films,Spain,2006-09-13,Ben Whishaw,Tom Tykwer,264.36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,Once Upon a Time in Mexico,8.84,6.2,605.0,29000000,98185582,en,Columbia Pictures Corporation,United States of America,2003-09-11,Antonio Banderas,Robert Rodriguez,338.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,25th Hour,10.27,7.2,640.0,15000000,13060843,en,40 Acres & A Mule Filmworks,United States of America,2002-12-16,Edward Norton,Spike Lee,87.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,Bowling for Columbine,11.39,7.3,467.0,4000000,35564473,en,Alliance Atlantis Communications,United States of America,2002-10-09,Michael Moore,Michael Moore,889.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,The Devil's Backbone,11.11,7.2,277.0,4500000,6459020,es,Producciones Anhelo,Spain,2001-04-20,Eduardo Noriega,Guillermo del Toro,143.53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1435,Tarnation,1.62,7.5,22.0,218,1162014,en,,United States of America,2003-10-19,Renee Leblanc,Jonathan Caouette,533033.94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,Little Children,7.31,6.900000000000001,243.0,26000000,14821658,en,New Line Cinema,United States of America,2006-10-06,Kate Winslet,Todd Field,57.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1441,The Contract,5.62,5.5,152.0,25000000,5549200,en,Nu Image Entertainment,Bulgaria,2006-04-05,Morgan Freeman,Bruce Beresford,22.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,The Virgin Suicides,10.51,7.1,841.0,6000000,10409377,en,American Zoetrope,United States of America,1999-04-21,James Woods,Sofia Coppola,173.49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,Superman Returns,13.28,5.400000000000001,1429.0,270000000,391081192,en,DC Comics,United States of America,2006-06-28,Brandon Routh,Bryan Singer,144.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,Touch of Evil,9.67,7.6,292.0,829000,2247465,en,Universal International Pictures (UI),United States of America,1958-04-23,Charlton Heston,Orson Welles,271.11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,Hellboy,13.210000000000003,6.5,2278.0,66000000,99318987,ru,Columbia Pictures,United States of America,2004-04-02,Ron Perlman,Guillermo del Toro,150.48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1491,The Illusionist,11.49,7.1,1657.0,40000000,86915017,en,Michael London Productions,Czech Republic,2006-08-18,Edward Norton,Neil Burger,217.29000000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1492,1492: Conquest of Paradise,11.62,6.1,180.0,47000000,7191399,en,Paramount Pictures,France,1992-10-09,Gérard Depardieu,Ridley Scott,15.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,Miss Congeniality,9.51,6.1,987.0,45000000,212000000,en,Village Roadshow Pictures,United States of America,2000-12-14,Sandra Bullock,Donald Petrie,471.11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,Kingdom of Heaven,16.3,6.6,1187.0,130000000,211643158,ar,Studio Babelsberg,Germany,2005-05-03,Orlando Bloom,Ridley Scott,162.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,Cool as Ice,2.33,4.7,27.0,6000000,1193062,en,Universal Pictures,United States of America,1991-10-18,Vanilla Ice,David Kellogg,19.88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,7.99,5.8,290.0,25000000,78000000,en,New Line Cinema,Hong Kong,1991-03-22,Paige Turco,Michael Pressman,312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1498,Teenage Mutant Ninja Turtles,13.18,6.5,486.0,13500000,202000000,fr,New Line Cinema,Hong Kong,1990-03-30,Judith Hoag,Steve Barron,1496.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1499,Teenage Mutant Ninja Turtles III,8.14,5.1,189.0,21000000,42000000,en,New Line Cinema,Hong Kong,1993-03-17,Paige Turco,Stuart Gillard,200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,The Last King of Scotland,9.42,7.400000000000001,568.0,6000000,48027970,en,Fox Searchlight Pictures,United Kingdom,2006-09-01,Forest Whitaker,Kevin Macdonald,800.4699999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,Pathfinder,11.1,5.400000000000001,173.0,45000000,30822861,en,Twentieth Century Fox Film Corporation,United States of America,2007-01-11,Karl Urban,Marcus Nispel,68.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,Spy Game,18.19,6.8,592.0,92000000,143049560,cn,Universal Pictures,United Kingdom,2001-11-18,Robert Redford,Tony Scott,155.49000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,Changing Lanes,7.82,5.9,306.0,45000000,94935764,en,Paramount Pictures,United States of America,2002-04-07,Ben Affleck,Roger Michell,210.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,Collateral,13.46,7.0,1476.0,65000000,217764291,es,Paramount Pictures,United States of America,2004-08-04,Tom Cruise,Michael Mann,335.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,Thelma & Louise,14.79,7.2,766.0,16000000,45361000,en,Pathé Entertainment,United States of America,1991-05-24,Susan Sarandon,Ridley Scott,283.51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,Office Space,12.33,7.4,1068.0,10000000,12827813,en,Twentieth Century Fox Film Corporation,United States of America,1999-02-19,Ron Livingston,Mike Judge,128.28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,The Lost Boys,9.1,6.8,545.0,8500000,32222567,en,Warner Bros.,United States of America,1987-07-31,Jason Patric,Joel Schumacher,379.09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1551,Flatliners,11.89,6.3,413.0,26000000,61489265,en,Columbia Pictures Corporation,United States of America,1990-08-09,Kiefer Sutherland,Joel Schumacher,236.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,The Spanish Apartment,5.94,7.0,276.0,5300000,3897799,it,Mate Producciones S.A.,France,2002-05-17,Romain Duris,Cédric Klapisch,73.54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,28 Weeks Later,12.88,6.5,1225.0,15000000,64238440,en,DNA Films,Spain,2007-04-26,Imogen Poots,Juan Carlos Fresnadillo,428.26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1571,Live Free or Die Hard,14.890000000000002,6.4,2122.0,110000000,383531464,en,Ingenious Film Partners,United Kingdom,2007-06-20,Bruce Willis,Len Wiseman,348.66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,Die Hard: With a Vengeance,15.14,6.900000000000001,2094.0,90000000,366101666,en,Twentieth Century Fox Film Corporation,United States of America,1995-05-19,Bruce Willis,John McTiernan,406.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,Die Hard 2,18.79,6.599999999999999,1920.0,70000000,240031094,en,Twentieth Century Fox Film Corporation,United States of America,1990-07-02,Bruce Willis,Renny Harlin,342.8999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,Chicago,13.33,6.900000000000001,695.0,45000000,306776732,hu,Miramax Films,United States of America,2002-12-26,Catherine Zeta-Jones,Rob Marshall,681.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,Resident Evil,7.78,6.4,2100.0,33000000,102984862,en,Impact Pictures,France,2002-03-15,Milla Jovovich,Paul W.S. Anderson,312.08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1577,Resident Evil: Apocalypse,7.85,6.1,1286.0,45000000,129394835,en,Impact Pictures,United Kingdom,2004-09-10,Milla Jovovich,Alexander Witt,287.54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1578,Raging Bull,8.87,7.7,968.0,18000000,23000000,en,United Artists,United States of America,1980-11-14,Robert De Niro,Martin Scorsese,127.78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,Apocalypto,7.739999999999999,7.3,1252.0,40000000,120175290,en,Icon Productions,United States of America,2006-12-07,Rudy Youngblood,Mel Gibson,300.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,Rope,7.25,7.8,539.0,1500000,2200000,en,Transatlantic Pictures,United States of America,1948-08-23,James Stewart,Alfred Hitchcock,146.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,The Holiday,14.04,6.7,1259.0,85000000,194168700,en,Columbia Pictures,United Kingdom,2006-12-08,Cameron Diaz,Nancy Meyers,228.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,School of Rock,17.95,6.8,1454.0,35000000,131282949,en,Paramount Pictures,Germany,2003-10-03,Jack Black,Richard Linklater,375.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,It's a Wonderful Life,15.03,8.0,1103.0,3180000,9644124,en,RKO Radio Pictures,United States of America,1946-12-20,James Stewart,Frank Capra,303.27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,Secret Window,9.52,6.4,1007.0,40000000,92913171,en,Columbia Pictures Corporation,United States of America,2004-03-12,Johnny Depp,David Koepp,232.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1587,What's Eating Gilbert Grape,10.39,7.5,943.0,11000000,10032765,en,Paramount Pictures,United States of America,1993-12-17,Johnny Depp,Lasse Hallström,91.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1588,Bring It On,6.4,5.8,574.0,28000000,90449929,en,Beacon Communications,United States of America,2000-08-25,Kirsten Dunst,Peyton Reed,323.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,Primal Fear,10.33,7.4,644.0,30000000,102616183,en,Paramount Pictures,United States of America,1996-04-03,Richard Gere,Gregory Hoblit,342.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
